Target UniProt ID,Ligand ID,Label
P61168,drug17313,0
Q96RJ0,drug36246,1
P08172,drug22075,1
P21453,drug49238,1
P46663,drug45883,0
Q99705,drug34513,0
Q8BZP8,drug6883,0
P41231,drug63056,1
P35414,drug59076,0
Q7TMA4,drug53297,0
P30968,drug49508,1
Q923Y9,drug31127,0
Q16581,drug17844,0
P48145,drug70768,0
Q9H1C0,drug12655,0
P21453,drug46915,1
P61073,drug52170,1
P59536,drug67389,0
P41180,drug63664,1
P35348,drug20232,0
Q14833,drug67113,0
Q9Y5N1,drug20024,0
Q14833,drug20148,1
P59539,drug58256,0
P11229,drug25951,1
P34972,drug31047,1
Q8TDU6,drug34065,0
P35414,drug37594,1
P59539,drug34334,0
P16177,drug21357,0
O43614,drug8834,1
P41146,drug28835,1
Q92633,drug42512,1
Q9UBS5,drug29379,0
Q15761,drug34657,1
Q9Y5N1,drug56262,1
P32245,drug67915,1
P51679,drug64957,1
Q8C131,drug65650,0
Q9Y2T6,drug34823,1
P32245,drug49780,1
O95838,drug41059,0
P35364,drug4805,0
Q13639,drug23336,1
P30542,drug24965,1
P48145,drug43935,0
P25116,drug19312,0
Q969F8,drug8280,1
P51681,drug20936,1
P34972,drug49305,1
Q56UD9,drug20779,0
P35377,drug70650,0
P0DMS8,drug26882,0
P55085,drug44335,1
P59535,drug18170,0
Q9GZQ4,drug18380,1
O14842,drug62085,1
P25116,drug14632,1
P16610,drug20117,0
P08173,drug30103,1
P59544,drug48791,0
P08908,drug31212,1
Q99P50,drug37624,0
Q9NYW1,drug28481,0
P35414,drug41276,0
P46095,drug65881,1
P30518,drug58446,0
Q9NQS5,drug70629,1
Q15722,drug39614,0
P59534,drug10407,0
Q9Y5N1,drug49186,1
P16610,drug52982,0
O15354,drug43494,0
P29275,drug57085,1
Q7TQN8,drug68010,0
P08908,drug48301,1
Q9Y5N1,drug42101,1
P41595,drug16369,0
Q8TDV5,drug20235,1
P29275,drug32418,1
P21728,drug57112,1
P35370,drug67703,0
P21453,drug71644,1
P28223,drug38468,1
Q2AC31,drug70297,0
Q01776,drug963,0
P33766,drug64882,0
P51686,drug54227,1
Q15722,drug63987,0
Q92847,drug23037,1
Q8TDU6,drug24875,0
P30556,drug18120,0
P35372,drug26324,1
P35367,drug37961,0
Q99705,drug50438,1
Q9NS75,drug36433,0
Q13639,drug38090,1
P25929,drug1900,0
O43193,drug47165,1
Q3UVX5,drug28222,0
P0DMS8,drug22883,0
P08912,drug72250,0
O00398,drug12800,0
Q14833,drug38079,1
P30550,drug63554,0
Q9Y271,drug4985,1
P23811,drug40026,0
P29274,drug44224,1
O60883,drug43875,0
P70658,drug48053,0
Q9H3N8,drug58204,1
Q9Z0L1,drug58547,0
Q9Y2T6,drug26563,1
Q9Z0U9,drug44382,0
Q9Y5Y4,drug62871,1
P0DMS8,drug25973,1
Q13255,drug22879,1
P43220,drug20084,1
Q9NYW0,drug33317,1
Q9Z0U9,drug55112,0
P31421,drug33103,0
P55085,drug9821,1
P33766,drug58599,1
P34972,drug48195,1
Q61041,drug44223,0
Q14330,drug4588,0
O14842,drug11640,1
O14842,drug33757,1
Q8BZP8,drug59839,0
O43613,drug57873,1
P52500,drug32115,0
P30937,drug2139,0
Q9Y271,drug56113,1
P35368,drug44965,1
P34972,drug9164,1
P08912,drug21899,0
P35348,drug67453,1
P97926,drug72454,0
Q9HBX9,drug5293,1
P37288,drug64121,1
P30935,drug69154,0
P51679,drug6347,0
P23944,drug62212,0
P41968,drug11675,1
P41595,drug21298,1
Q16581,drug43605,1
Q7Z601,drug64881,0
Q9Y2T6,drug56787,1
P31387,drug27381,0
Q15077,drug70270,0
P21462,drug47385,0
Q8TDV5,drug46391,1
P41597,drug65685,1
Q969F8,drug40393,0
P51582,drug7328,0
P41595,drug16725,0
P35462,drug9203,1
P32301,drug47121,0
P28335,drug9117,0
P21453,drug64109,1
Q15077,drug71369,0
P41145,drug11341,1
P37288,drug16188,1
Q9GZQ6,drug20933,0
P29275,drug1495,1
Q8TDU6,drug25,1
P30559,drug3942,1
P49286,drug18703,0
P08588,drug17819,1
Q92847,drug50114,1
P30542,drug10690,1
O35811,drug46567,0
O60883,drug47249,0
P51582,drug45672,0
Q9UP38,drug65091,0
O43614,drug56636,1
P11229,drug19571,1
Q5NUL3,drug46252,1
P30542,drug43593,1
P11229,drug16330,1
P47752,drug11984,0
Q16602,drug9927,0
O43613,drug72257,1
P32238,drug6689,1
P32301,drug4969,0
P32249,drug40240,1
P47746,drug64025,0
Q9BPV8,drug63618,0
Q8BMC0,drug64016,0
P29275,drug45976,1
P49660,drug38286,0
Q92847,drug32948,1
Q99P50,drug66293,0
O95977,drug52737,1
Q9HBX9,drug30093,1
P29275,drug68206,1
P30557,drug9699,0
O43614,drug65297,1
Q16581,drug38510,1
P41595,drug8524,0
P25099,drug61695,0
P41594,drug15920,1
Q16581,drug16001,0
P47871,drug144,1
P41143,drug24868,1
Q13258,drug53649,0
Q9HBX9,drug70136,1
P41145,drug32016,1
P59537,drug41151,0
P35372,drug69574,1
P49146,drug50554,1
P34972,drug24557,1
P30731,drug61696,0
P30542,drug30133,1
Q6YNI2,drug58761,0
P21453,drug15244,1
P30989,drug40388,0
P41180,drug60195,1
P30938,drug812,0
Q9NYW2,drug56117,0
O14842,drug43272,1
P43140,drug30021,0
O43613,drug13269,1
P51679,drug43363,0
P11229,drug47843,1
Q9UBY5,drug2446,0
P35348,drug9529,1
P35408,drug70337,1
P34972,drug32323,1
P35349,drug38964,0
P46089,drug4662,0
P49682,drug4662,1
Q5NUL3,drug52866,0
P14416,drug24300,0
P29275,drug59535,1
Q99705,drug67388,0
P30518,drug5174,0
O14842,drug69952,1
P41594,drug14787,1
P35462,drug41616,1
P29274,drug55755,1
Q9NPC1,drug37190,0
P51684,drug68935,1
Q9Y5N1,drug42224,1
P41145,drug54335,1
Q9HBX9,drug59265,1
P30556,drug10849,1
P43115,drug38393,1
P29274,drug52396,0
Q60614,drug11626,0
Q9NQS5,drug19311,1
P59551,drug15808,0
P11229,drug13360,1
P51679,drug12406,1
P61073,drug29804,0
Q00788,drug53079,0
P30968,drug67550,1
Q8TDU6,drug2681,1
Q9BXC0,drug22970,0
P51679,drug70314,0
P55085,drug34054,1
Q96RI0,drug23016,1
Q9Y5Y4,drug23460,1
Q8TDU6,drug37108,1
Q9HBX9,drug23050,1
Q8C131,drug61578,0
P46663,drug15263,0
P51685,drug39731,0
Q6IYF8,drug36341,0
P21452,drug5248,0
P41595,drug61848,1
P51680,drug71114,0
P35462,drug69415,1
Q9NYW0,drug28461,0
P51681,drug37770,1
Q9NYW6,drug4062,0
P08172,drug72221,0
P28646,drug20971,0
P35462,drug4727,1
P41231,drug35333,1
P59540,drug46834,0
Q969F8,drug37096,1
Q9BY21,drug33759,0
Q14833,drug51388,1
Q16602,drug35946,1
Q9ULV1,drug58907,0
P21453,drug48953,1
P21728,drug27279,1
Q9Y2T5,drug48307,1
O95977,drug2359,1
P61073,drug69201,0
P32215,drug42147,0
P11229,drug14079,1
P07550,drug39922,1
Q9H228,drug65204,1
Q7TQN8,drug20870,0
P24530,drug70859,0
Q15761,drug4221,0
P34972,drug51257,1
P49146,drug67494,1
O08556,drug63105,0
P25105,drug25920,0
O14842,drug7794,1
P30554,drug41864,0
P41594,drug9960,1
Q9Y5Y4,drug69153,1
Q96RJ0,drug68988,1
P37288,drug12064,0
P25100,drug7263,1
P32238,drug2240,0
P21730,drug28282,1
Q6R6I7,drug28868,0
P30550,drug56075,1
P21729,drug17897,0
Q14833,drug60968,1
P41594,drug49535,1
Q9NQS5,drug13604,1
P20309,drug29539,0
Q62053,drug29300,0
P49682,drug7905,0
P35462,drug26985,1
P20309,drug16939,1
P0DMS8,drug6631,1
Q13258,drug40491,1
Q99500,drug47015,0
P14842,drug37920,1
P43219,drug23997,0
P20309,drug34465,0
P48303,drug22841,0
Q9NYV9,drug20444,0
Q9JL06,drug34826,0
P28223,drug59267,1
P70263,drug30177,0
P49146,drug43329,1
O54798,drug7212,0
P41594,drug45999,1
P34972,drug41315,1
P47871,drug56758,1
P25105,drug31772,0
P16473,drug19657,0
Q9Y5N1,drug33819,1
Q13255,drug6784,1
P10980,drug39109,0
P41145,drug40382,1
P30518,drug52740,1
F8VQN3,drug37291,0
Q5QD14,drug16293,0
P43220,drug22768,1
P34972,drug11999,1
P97583,drug46628,0
Q99705,drug26964,1
P35408,drug45943,0
P34998,drug17906,0
P30542,drug50399,1
O14842,drug12183,1
Q9Z0W0,drug55936,0
P30556,drug55619,1
P46095,drug32271,1
P35414,drug22189,1
P31421,drug50002,1
Q14832,drug65251,0
Q8C131,drug40963,0
P51686,drug65065,1
P34972,drug44362,0
P41595,drug41370,1
P37288,drug41693,1
P41145,drug72476,1
P41180,drug71169,0
P59542,drug44253,0
Q9BPV8,drug15503,0
O43614,drug46209,1
P70658,drug22004,0
P43116,drug49106,0
Q9Z0W0,drug456,0
P46095,drug37011,1
P28223,drug38596,1
P30872,drug46624,0
Q63371,drug26283,0
Q9Z0U4,drug33304,0
P25106,drug50337,0
Q9BZJ8,drug69044,0
P30969,drug12292,0
Q01726,drug5762,0
P31423,drug3453,0
P43219,drug51413,0
P32240,drug45749,0
Q92847,drug7870,1
Q9NYV9,drug58162,0
P0DMS8,drug66390,1
P08173,drug33342,1
P33533,drug24652,0
P21453,drug59264,1
Q76EI6,drug37064,0
Q9HBX9,drug9515,1
P41231,drug20094,1
Q9Y5N1,drug28816,1
Q8TDV5,drug14084,0
Q9Y5N1,drug17736,1
P34972,drug68084,1
Q9NQS5,drug4107,0
Q8BMC0,drug39526,0
P49286,drug1832,0
P43119,drug46864,1
P25929,drug19513,1
P30550,drug36232,0
P49651,drug27886,0
P34972,drug1728,1
P49286,drug32311,0
Q9HBX9,drug62235,1
Q9Y5Y4,drug41332,1
Q9NYW0,drug2464,0
Q9ES90,drug4119,0
P25103,drug28948,0
Q00788,drug59460,0
P46663,drug23331,0
P21761,drug18563,0
O08858,drug56126,0
P35348,drug71832,0
Q9NYV9,drug23194,0
P08173,drug41796,0
P30559,drug65064,1
P30542,drug310,0
P41595,drug50949,1
P25116,drug38183,0
Q9NYV7,drug16588,0
P30551,drug29693,1
P41145,drug5838,1
O43613,drug48309,1
P0C0L6,drug28027,0
P35348,drug65698,1
Q8TDV5,drug26813,1
Q92847,drug33406,1
Q923Y7,drug5347,0
P35377,drug32193,0
Q9Z0L1,drug64180,0
P30874,drug16665,0
P59539,drug65471,0
Q9HBX9,drug70914,1
P51685,drug61846,0
P13945,drug52792,0
P35346,drug15015,0
P47752,drug62136,0
Q5NUL3,drug13732,0
Q8VCK6,drug51609,0
Q96RJ0,drug21462,1
Q7TMA4,drug57805,0
Q9Y5X5,drug35868,0
P20309,drug26735,1
P34972,drug30516,1
P08588,drug18652,1
P34972,drug38542,1
P51684,drug35571,0
Q8CIQ6,drug18327,0
Q9GZN0,drug30218,1
P56719,drug6303,0
P20272,drug19657,0
P46663,drug15832,0
P33766,drug29742,0
P35377,drug22235,0
Q8TDU6,drug37641,1
P25106,drug67945,0
P34978,drug55169,0
P30874,drug71469,1
Q9Y5Y4,drug38970,1
Q9BY21,drug50940,0
P25929,drug52284,1
Q14833,drug6145,1
P32245,drug6247,1
Q15761,drug64190,1
P35462,drug20507,1
Q96LB1,drug12675,0
P29276,drug15998,0
P14416,drug62537,1
Q92847,drug11201,1
P61073,drug39007,1
Q9NYW4,drug40653,0
Q9H3N8,drug5735,0
P30556,drug51325,1
P28221,drug270,1
P10608,drug47986,0
Q8VIH9,drug27610,0
O43614,drug23228,1
P07550,drug29606,1
Q969F8,drug19300,0
P43657,drug22174,0
P11229,drug6714,1
P41595,drug6684,1
P25100,drug13658,1
P32247,drug17256,1
Q13255,drug13803,1
P30968,drug8763,1
P28223,drug33870,0
P34981,drug16285,0
Q9Y5Y4,drug70685,1
Q2AC31,drug5812,0
Q8TDV5,drug1387,1
P34975,drug57990,0
Q9BXA5,drug68233,0
P41597,drug4911,1
P24053,drug37623,0
Q6XKD3,drug5688,0
Q14833,drug9669,1
P31423,drug24139,0
Q96RJ0,drug14318,1
P32305,drug69419,1
Q9Y5N1,drug19417,1
P11229,drug46528,1
P32302,drug27263,0
P13945,drug36096,1
P30874,drug40721,1
P35372,drug34537,1
Q96RJ0,drug24835,1
P28335,drug14957,1
P30542,drug16705,1
P21453,drug33336,1
P47871,drug53841,1
Q9JJL9,drug18254,0
P41594,drug5006,1
Q9Y5N1,drug67425,1
O35881,drug1249,0
P20309,drug29183,1
O14842,drug42642,1
O75388,drug48273,0
Q6R6I6,drug39828,0
P59537,drug70970,0
P34972,drug927,1
O08530,drug16981,0
P46091,drug70360,0
Q8TDU6,drug68911,1
Q15743,drug39148,0
P25090,drug7085,1
Q99500,drug56857,1
P41594,drug7360,1
Q96RI0,drug60992,1
Q13255,drug41620,1
Q9HBX9,drug40060,0
P29274,drug52214,1
P08908,drug23118,0
Q9HBX9,drug22282,1
Q9GZN0,drug2890,1
P08588,drug67812,0
P29275,drug46309,1
P21462,drug27242,0
P43119,drug51779,0
P35372,drug34992,0
Q01776,drug24763,0
P21453,drug34195,1
P41143,drug27269,1
P41231,drug29817,1
P08173,drug1018,1
P08173,drug60351,1
P32239,drug7079,1
P43088,drug29458,1
P34972,drug23213,1
P20309,drug39067,1
P32245,drug37331,1
P51685,drug69558,0
Q9NYW6,drug4027,0
P25106,drug11816,1
Q9EP66,drug33414,0
O43613,drug51169,1
Q9UBS5,drug529,0
P25116,drug14769,0
Q8TDU9,drug67971,1
P28223,drug34647,1
Q9R0Q2,drug612,0
P59543,drug66808,0
P21451,drug64904,0
P08908,drug9925,1
Q9BXC0,drug51778,0
P12657,drug1299,0
O15354,drug14159,0
Q99705,drug40986,1
O14842,drug30883,1
P30968,drug62541,1
Q13255,drug15653,1
P41145,drug47183,0
P11229,drug67498,1
Q9NYW7,drug28949,0
P23811,drug39538,0
O43193,drug69236,0
P21453,drug27256,0
P29275,drug56346,1
P25100,drug11549,1
P41594,drug24915,1
P28335,drug48658,1
P41595,drug67536,1
P41145,drug57994,1
P32215,drug49836,0
P41594,drug49407,1
P29274,drug2761,1
Q9UKP6,drug6771,0
P35372,drug30573,1
O43603,drug54610,0
Q9HBX9,drug6741,1
P46663,drug26252,0
P30968,drug61120,0
P46663,drug6474,1
Q9HBX9,drug39133,1
Q9NPC1,drug55209,0
P32238,drug3459,0
P59534,drug8005,0
Q61041,drug17422,0
P21918,drug39518,0
P25961,drug11423,0
Q9HBX9,drug65100,1
P13945,drug19593,1
P35367,drug46380,1
P47871,drug60613,1
P11229,drug17164,1
P32249,drug28145,0
O43613,drug39991,1
Q96RJ0,drug9227,1
P59533,drug58067,0
P08912,drug31646,1
P30989,drug22066,0
Q7TMA4,drug44907,0
P41594,drug53398,1
P21728,drug10123,1
P33032,drug60720,0
P29274,drug42068,1
P35372,drug2391,1
P28335,drug17939,1
Q62928,drug21648,0
Q9UBS5,drug24549,0
Q9Y5Y4,drug30592,1
Q7TQN8,drug12847,0
P29274,drug55109,1
Q91ZY2,drug45961,0
Q16602,drug31281,0
Q8TDU6,drug49405,1
P34972,drug6272,1
P59535,drug72483,0
Q9UNW8,drug23131,0
P55085,drug24178,0
P32246,drug69886,1
P33535,drug54626,0
Q8TDV5,drug69407,1
P34998,drug14242,0
Q9H244,drug27595,1
Q9UKP6,drug7036,1
P28335,drug8755,0
P08909,drug9534,0
Q9HBW0,drug16216,1
P21453,drug33905,1
P25106,drug71510,0
P30968,drug46885,1
P08172,drug66045,1
Q13258,drug46963,0
P58406,drug48227,0
Q99705,drug33440,0
Q5QD14,drug72522,0
P49146,drug54825,1
P20309,drug5898,0
P29274,drug43369,1
P35414,drug11257,1
P35353,drug39898,0
P21729,drug29124,0
Q9Y2T6,drug30016,1
P30553,drug19222,0
Q13255,drug55790,1
P41146,drug33987,1
P70536,drug49269,0
Q16602,drug28712,1
Q5T6X5,drug60757,0
P30989,drug16537,1
P61073,drug71348,1
P30966,drug60055,0
O15552,drug18350,1
Q13639,drug52310,0
P10608,drug52522,0
Q9Y5Y4,drug18514,1
P08172,drug8297,1
P41143,drug19844,1
P11229,drug33728,1
P34972,drug57689,0
P51582,drug555,1
P47900,drug56760,0
Q02284,drug24084,0
P35372,drug2994,1
P46095,drug54853,0
P28222,drug29633,0
P51677,drug2576,0
P10608,drug1139,0
Q8TDV5,drug70154,1
O43613,drug45209,1
P30994,drug46418,0
Q9Y2T6,drug41875,1
Q924U1,drug68919,0
P41594,drug64501,1
P30968,drug39005,1
P08908,drug49467,1
P28223,drug49579,1
Q9HBX9,drug59089,1
Q91X56,drug11777,0
Q9HBX9,drug58650,1
P29274,drug36682,1
P28335,drug17262,1
Q96LA9,drug6250,0
O00574,drug34395,0
Q00788,drug15162,0
P30968,drug40630,1
P51684,drug35135,1
P34972,drug1337,1
P70536,drug8505,0
Q99835,drug32765,0
Q63447,drug834,0
P33766,drug47097,0
Q9NYW4,drug28935,0
P32239,drug61058,0
P13945,drug58618,1
O43614,drug62824,1
Q9Z0W0,drug51556,0
P30969,drug18004,0
P56481,drug1177,0
Q8TDU6,drug45716,1
P59543,drug56844,0
O43614,drug9450,1
P35367,drug39515,1
P41597,drug11374,1
P34972,drug50025,1
P21729,drug5704,0
Q99500,drug30436,1
Q9Z0W0,drug25951,0
P21453,drug19472,1
P34972,drug23621,1
P35368,drug68454,1
P35367,drug42557,1
P32745,drug50608,0
P25102,drug27436,0
P30556,drug64977,1
Q8BZP8,drug49937,0
O14842,drug71432,1
O08726,drug68796,0
Q9GZN0,drug50597,1
P08588,drug27620,1
P34972,drug1695,0
Q14833,drug53530,0
Q14833,drug64449,1
Q9HBX9,drug27089,1
O08556,drug51188,0
O14514,drug37031,0
Q13255,drug56570,0
Q9Y5Y4,drug4566,1
P25025,drug16715,1
Q56UD9,drug69866,0
Q13255,drug47922,1
O43613,drug30590,1
P08588,drug27022,1
Q92847,drug21351,1
P49660,drug20165,0
P49019,drug60184,0
P31421,drug1735,0
P28223,drug57570,1
Q99705,drug30372,1
P43116,drug55509,1
Q6IYF8,drug17722,0
Q14833,drug68055,1
P35462,drug59149,1
P43115,drug65793,1
P61073,drug30988,0
Q16581,drug67428,0
O14842,drug33529,1
Q923Y9,drug22679,0
P34972,drug56981,1
P32238,drug54582,1
O95665,drug54212,0
P08908,drug50027,0
Q9NS67,drug69110,0
P97926,drug36160,0
Q9NYW2,drug44785,1
P35346,drug5288,1
Q9Y5N1,drug71884,1
P49683,drug24984,0
P41145,drug21167,1
P51684,drug51414,1
Q14832,drug56341,1
O43613,drug68800,1
P08173,drug51636,1
P25090,drug24460,1
P97926,drug118,0
Q99500,drug20025,1
P35414,drug26133,0
P25021,drug51048,0
P28565,drug35308,0
O14842,drug50286,1
Q64326,drug1455,0
P48145,drug55892,0
P30968,drug38866,0
Q9EP66,drug71366,0
P59537,drug61786,0
P61073,drug18909,1
P41145,drug18422,1
P29275,drug70913,1
O43613,drug40453,1
P19328,drug23810,0
Q9BXC1,drug13584,0
Q9HBX9,drug68992,1
P35368,drug42262,0
Q9HBX9,drug49747,1
P51684,drug44057,0
Q9UPC5,drug57714,0
P56481,drug51306,0
P47901,drug22857,1
Q9HBX9,drug3113,1
P28221,drug49439,1
Q9Y5Y4,drug28728,1
P14600,drug62058,0
Q5QD16,drug69707,0
P37288,drug56009,1
O60755,drug37607,0
P48146,drug71690,0
P32245,drug4736,1
P11229,drug38012,1
P32245,drug26295,1
Q13258,drug31079,1
Q96RJ0,drug56583,1
Q13258,drug8686,0
P32241,drug36213,0
P43140,drug68982,0
P34972,drug46575,1
P49682,drug19967,1
P21730,drug66260,1
P30551,drug24863,0
P41145,drug29663,1
P43116,drug40797,1
Q99705,drug31580,1
P31422,drug3419,0
P23944,drug51325,0
P14600,drug127,0
Q5NUL3,drug25658,1
P25116,drug20625,1
P41587,drug65021,1
Q9ULV1,drug41747,0
P21453,drug64224,1
Q13255,drug53498,1
Q9Y2T5,drug59010,1
P59551,drug2844,0
P31423,drug11487,0
P35400,drug56364,0
Q9ULV1,drug38736,0
P08908,drug23440,1
Q14330,drug72088,0
P31388,drug41561,1
P59541,drug68852,0
P34972,drug43846,1
P34972,drug4442,1
Q8TDU6,drug40990,1
Q9Y271,drug51860,0
Q9Y5N1,drug42081,1
Q60613,drug43540,0
P43115,drug59955,1
Q91X56,drug14723,0
P34972,drug44895,1
P25100,drug39795,0
P07550,drug18678,1
P37288,drug25631,0
O95665,drug67840,0
Q96RI0,drug65900,1
P59541,drug23587,0
Q9Y5N1,drug25412,1
P08173,drug33122,1
P30729,drug33250,0
Q99705,drug54861,1
Q9ULV1,drug61640,0
P51681,drug1751,0
Q16602,drug68452,0
P0C0L6,drug18670,0
Q9HBX9,drug61237,1
P32245,drug33993,1
Q9BY21,drug2046,0
P41597,drug56088,1
Q7TMA4,drug34676,0
Q8TDU6,drug6139,1
P30542,drug55004,1
P28336,drug46259,0
Q9HBX9,drug41110,1
P43252,drug13003,0
Q9BXC1,drug71161,0
O14842,drug41138,1
P43116,drug50454,1
O43194,drug54155,0
P34975,drug17546,0
Q9Y271,drug5245,1
P48303,drug1887,0
P21555,drug42059,0
O75084,drug27074,0
P47901,drug1536,0
P25116,drug38957,0
Q9HBX9,drug44269,1
P55085,drug53806,0
Q01726,drug71320,1
P11229,drug41722,1
P34972,drug23746,1
P19020,drug34257,0
P13945,drug17910,1
P14842,drug40690,0
P41180,drug66738,0
P61168,drug20612,0
P30968,drug40327,0
P0DMS8,drug61792,0
P56718,drug10029,0
P41968,drug50502,1
Q8BMC0,drug52227,0
Q9GZQ4,drug58865,0
Q9Y5N1,drug64149,1
Q9H244,drug70011,0
P29276,drug16421,0
Q8TDU6,drug32477,1
Q9NSD7,drug60511,1
P11229,drug23299,1
O08726,drug67070,0
P28223,drug47618,1
P11229,drug58181,1
Q9NQS5,drug24347,1
P43117,drug68045,0
P48442,drug32704,0
Q8TDS4,drug12410,0
Q9BXC1,drug761,0
Q8TDV5,drug12601,1
P30542,drug50239,1
O95838,drug38086,0
P08483,drug56769,0
Q6R6I7,drug25584,0
Q62758,drug27023,0
Q8TDS7,drug43286,0
P48442,drug41935,0
P28647,drug27620,0
Q9HBX9,drug12955,1
Q9UBS5,drug51518,0
Q96LB2,drug46688,0
O43193,drug27464,0
O14843,drug51259,1
Q923Y9,drug58553,0
Q16602,drug10691,1
Q99P50,drug27829,0
P13945,drug37318,1
Q14833,drug21581,1
P41145,drug32943,1
P13945,drug27281,1
Q9Y5N1,drug37846,1
P47901,drug34571,0
Q9NYV7,drug36855,0
Q60614,drug196,0
P34998,drug15501,0
P41231,drug46523,1
Q9EQ31,drug29753,0
P28335,drug21519,1
Q8TCW9,drug23395,0
P08173,drug35912,0
P21462,drug40554,1
P61793,drug59815,0
Q9UKP6,drug6014,0
P11229,drug35904,1
P41143,drug71653,1
P35408,drug72402,1
P35414,drug61796,0
P41143,drug20022,1
P35408,drug62782,0
P35346,drug51827,0
O60755,drug22283,1
P30542,drug27201,0
P70263,drug13677,0
Q7TMA4,drug55153,0
Q9Y5N1,drug22106,1
P43117,drug11997,1
P43114,drug6315,0
P59551,drug33445,0
P21453,drug16964,1
P47872,drug50331,0
P47866,drug22563,0
P14416,drug241,1
Q96RJ0,drug14521,1
Q15722,drug48295,0
P24053,drug52375,1
P30994,drug58075,0
P31424,drug48270,1
Q60613,drug474,0
O43194,drug22360,1
P32215,drug67943,0
P29274,drug1898,1
P41595,drug15877,1
Q63371,drug36694,0
O08565,drug31103,0
P56481,drug44474,0
O08565,drug37391,0
Q9Y5N1,drug18091,1
P08172,drug8903,1
P28222,drug61204,0
P20309,drug70305,1
Q8TDS4,drug22731,1
Q13255,drug20482,1
P35372,drug11212,1
Q13255,drug14665,0
P33032,drug49037,1
P41145,drug47023,1
P32305,drug50906,1
O43613,drug71527,1
Q01726,drug26295,1
P47752,drug58414,0
Q14833,drug24208,1
P47871,drug65932,1
P32245,drug25138,1
Q8TDS4,drug70836,0
P35346,drug15031,0
Q8TDS7,drug34610,0
Q7TN41,drug48178,0
P21728,drug66336,0
Q92847,drug5770,1
P41145,drug31787,1
Q5T6X5,drug51885,0
P35400,drug54966,0
Q9EP66,drug21855,0
P08908,drug70071,1
P33032,drug30477,1
Q99705,drug27094,1
P48546,drug17490,0
P21453,drug72394,1
P61168,drug3487,0
P30554,drug3171,0
Q9H228,drug10010,1
P30680,drug20188,0
P25102,drug15753,0
P19020,drug62863,0
P49682,drug21299,1
P41145,drug12647,1
O75899,drug59803,0
P47901,drug44779,0
P30968,drug43044,1
P32245,drug42262,1
Q96RJ0,drug56046,0
O43614,drug53693,1
P34972,drug39896,1
P49683,drug22515,1
Q923Y8,drug65050,0
Q9BZJ6,drug39034,0
P16610,drug15297,0
P08485,drug51518,0
Q9NYV9,drug22109,0
O15552,drug24329,1
P35377,drug72189,0
O00574,drug18319,0
P43115,drug44291,0
Q8TDV5,drug71231,1
P35368,drug52877,1
P07550,drug33791,1
Q9H244,drug46116,0
P43253,drug63414,0
Q04573,drug68597,0
Q80Z39,drug39541,0
Q96P68,drug44959,0
P28335,drug44294,1
Q15743,drug56513,0
Q16602,drug56915,1
P13945,drug33962,1
P35462,drug11548,1
Q9UKP6,drug64221,1
P41597,drug55010,0
P35414,drug7351,1
Q9Y2T6,drug60644,1
Q15077,drug39425,1
P30557,drug45613,0
Q9NQS5,drug50632,0
P37288,drug54834,1
Q9NYW7,drug6313,0
Q01776,drug61230,0
P32239,drug1605,0
P08912,drug53230,1
P28222,drug4750,1
P46095,drug54112,1
Q6XKD3,drug51856,0
P33032,drug24186,1
Q56UD9,drug70490,0
Q16602,drug23105,1
Q9NQS5,drug25942,1
P32245,drug30329,1
Q8TDS7,drug1533,0
Q9Y5N1,drug15338,1
P43140,drug30408,1
Q62758,drug57118,0
P41231,drug55755,0
Q9GZQ6,drug13894,0
Q9H228,drug64245,1
P14416,drug2715,1
P28221,drug665,1
Q9Z0U4,drug25740,0
Q96LA9,drug47857,1
P0DMS8,drug57793,1
Q96LB2,drug70986,0
Q8TDV5,drug32206,1
P30968,drug16444,0
P70658,drug42156,0
Q92847,drug38082,0
Q99705,drug622,1
Q9NS67,drug33879,0
Q99705,drug7159,1
O08530,drug533,0
O43614,drug61550,1
P35414,drug47834,1
P25021,drug15546,0
P35414,drug8406,1
P35372,drug55374,1
P11229,drug51945,1
P32745,drug16554,0
P07550,drug38269,1
P35372,drug28212,1
P97639,drug6465,0
P21462,drug24451,0
P41145,drug8264,1
Q9Y5N1,drug7528,1
P21728,drug28709,1
P34972,drug42454,1
P08588,drug44574,1
Q8BLG2,drug63000,0
P32246,drug26370,1
P59542,drug27422,0
P51810,drug70310,0
O88536,drug71291,0
Q99705,drug59782,1
P29274,drug61235,1
P14842,drug44798,0
P35400,drug25110,0
P21730,drug58569,1
P28221,drug28905,0
Q9H3N8,drug41022,0
P49651,drug26047,0
P43116,drug48358,1
O08530,drug640,0
P25021,drug3055,1
O43613,drug11157,0
Q9BY21,drug5095,0
Q5T6X5,drug39000,0
Q8TDV5,drug23442,1
O14842,drug15759,1
P32305,drug24293,0
P25961,drug31755,0
P21761,drug3117,0
Q9JHG3,drug21737,0
Q9H3N8,drug40876,0
P41595,drug6356,0
P31391,drug50552,0
O43613,drug40146,1
Q9Y2T5,drug40579,1
P22888,drug35377,0
P51685,drug43939,1
Q9Y5Y4,drug38302,1
P48145,drug21871,0
P11229,drug18260,1
P21453,drug22454,1
O14842,drug37109,1
O15354,drug64918,0
P08483,drug59538,0
O95665,drug48549,0
Q9Y5Y4,drug20867,1
P41595,drug17454,1
P41595,drug27348,1
P08908,drug70593,1
P29276,drug5054,0
