Target UniProt ID,Ligand ID,Label
P50406,drug11255,1
O14843,drug48185,0
P11229,drug42319,1
P41597,drug13274,1
P52500,drug60852,0
P49019,drug31629,0
P21731,drug70153,1
P55085,drug26761,1
Q99500,drug6819,1
P59551,drug1629,0
P20309,drug41354,1
Q9HBX9,drug68004,1
Q6DWJ6,drug55660,0
Q9GZN0,drug48829,1
O43613,drug55116,0
Q02284,drug11736,0
P25089,drug32950,0
Q9HBX9,drug72487,1
P59543,drug33114,0
P35368,drug14926,0
O43614,drug8699,1
Q80Z39,drug40912,0
Q16602,drug7000,1
P41145,drug8468,1
P26684,drug40643,0
P34972,drug18151,1
Q62928,drug26105,0
P11229,drug1721,1
O43613,drug46156,1
P25101,drug34626,0
P51680,drug19811,0
O08530,drug37067,0
P29274,drug4628,1
Q13255,drug50289,1
P56719,drug57465,0
P30936,drug13476,0
P34972,drug69977,0
P25103,drug71828,0
P41594,drug31385,1
O43613,drug21323,1
P28222,drug16879,1
O43603,drug58190,0
Q14330,drug17692,0
P43220,drug22083,0
P35372,drug14880,1
P28223,drug41002,0
P48145,drug58889,0
Q14416,drug23441,1
P11229,drug61740,1
P34995,drug42793,0
Q9NQS5,drug48574,1
P34972,drug15258,1
P47937,drug65348,0
Q9Y2T6,drug63786,1
Q99705,drug56150,1
Q9Y2T5,drug28794,0
P46089,drug23,0
P25089,drug49114,0
O08725,drug49693,0
O00398,drug38487,0
P47746,drug51305,0
P32239,drug65769,1
P41145,drug17229,1
P70597,drug41350,0
Q15077,drug32969,0
Q16581,drug52261,1
O88855,drug29503,0
Q9UPC5,drug45551,0
P51677,drug43299,1
P32304,drug29392,0
P70597,drug53588,0
O14842,drug61483,1
P25090,drug70838,1
P46663,drug66046,1
Q13255,drug67865,1
P32246,drug32674,1
O43194,drug68660,0
P08908,drug14307,1
P29274,drug29213,0
O43193,drug34205,1
P07550,drug58551,1
P35367,drug21921,1
P41145,drug24660,1
P23944,drug24981,0
P11229,drug62942,1
P28334,drug63088,0
P29275,drug57635,0
P52500,drug11430,0
P31422,drug50710,0
Q7Z601,drug16385,1
P41595,drug13006,1
Q8WXD0,drug35188,0
Q9BZJ6,drug29016,0
Q99705,drug31052,1
Q96RI0,drug70086,1
P30872,drug41427,0
Q9H3N8,drug36391,0
P21453,drug62829,1
P29274,drug64995,1
P35348,drug47843,1
P30994,drug25093,0
P46095,drug52052,1
P30939,drug12281,0
P34972,drug2956,1
P21453,drug53638,1
P08173,drug60343,1
Q9R1K6,drug6335,0
P51582,drug4870,0
P41145,drug65140,0
P41145,drug11807,1
Q14416,drug58834,1
P47900,drug28990,0
P08588,drug57517,1
Q3UVX5,drug67915,0
Q14833,drug7792,1
Q9H461,drug8830,0
P47937,drug45454,0
Q13255,drug61429,1
P26684,drug35429,0
Q9Y5N1,drug41896,1
P35372,drug7187,1
P0DMS8,drug11147,1
Q92847,drug63241,0
Q9ESG6,drug4039,0
P30988,drug63078,1
P49660,drug71260,0
Q9HBX9,drug3135,1
Q01726,drug13035,1
Q8TDV5,drug27238,0
Q96RJ0,drug43831,1
Q9UKP6,drug22574,1
O14843,drug8960,0
Q96RI0,drug58721,1
P41595,drug59089,0
Q01718,drug17694,0
P49684,drug67924,0
O43614,drug57136,1
Q76EI6,drug19387,0
Q9GZN0,drug506,1
P46663,drug61385,1
P59536,drug29230,0
P32305,drug48568,0
Q8TDS7,drug14554,0
P32245,drug5317,1
P47871,drug32061,1
P25105,drug9094,1
Q9HBX9,drug14781,1
P41968,drug5466,1
P08172,drug32602,1
P32245,drug69291,1
O43613,drug62162,1
P11229,drug28648,0
P11229,drug51588,1
P51582,drug71510,1
P41143,drug29639,1
Q8TDU6,drug45553,1
O95136,drug66916,1
P61073,drug853,0
P41143,drug6135,1
P35367,drug16867,1
P21731,drug3618,1
Q9Y5X5,drug23109,0
Q9BZJ8,drug56465,0
P31391,drug24923,1
Q16602,drug69623,1
P34972,drug50477,1
P30556,drug1384,0
Q5QD16,drug64046,0
P35346,drug30446,1
P70579,drug52075,0
Q60614,drug51598,0
P32299,drug1836,0
P34975,drug50732,0
P70536,drug29986,0
P56726,drug41000,0
P59537,drug65789,1
Q9H3N8,drug27956,1
P43115,drug12533,0
Q01718,drug34511,0
Q969F8,drug44292,1
P33032,drug3674,0
P30542,drug29621,1
Q9Y5Y4,drug50242,0
Q96RI0,drug19897,1
P29275,drug5720,1
P30969,drug56990,0
P28335,drug60964,1
P08911,drug21327,0
Q14833,drug71812,1
Q8TDV5,drug26523,1
P32240,drug10526,0
Q9HB89,drug50961,1
P21451,drug30652,0
P41231,drug50090,0
P28221,drug62855,1
P41594,drug13600,1
Q96RI0,drug54831,1
P35372,drug19553,1
P47901,drug72161,1
O43614,drug59703,1
P51680,drug68664,0
P13945,drug4057,1
Q96LB1,drug31190,0
P30989,drug35567,1
P47871,drug69058,1
P08588,drug65080,0
Q9NYW6,drug54247,0
Q9HBX9,drug16569,1
Q9NS75,drug68776,1
Q9H3N8,drug174,0
P35400,drug16728,0
P51684,drug34982,1
P30968,drug71346,1
Q8K418,drug16870,0
Q9Y5N1,drug39951,1
Q9EQ31,drug23466,0
P25102,drug42237,0
P41145,drug9814,1
Q99500,drug44206,1
P51677,drug14178,1
P43657,drug28504,0
P30553,drug64291,0
P07550,drug5728,1
P08588,drug4481,1
P12526,drug68086,0
P25101,drug70971,0
P41180,drug35126,1
P47871,drug38989,1
O08565,drug75,0
Q9NYW2,drug1248,0
Q14831,drug25365,0
O14514,drug55187,0
Q76EI6,drug63673,0
P32247,drug50621,1
P33534,drug24157,0
P18825,drug10377,0
P21453,drug48621,1
P48146,drug50811,0
P41231,drug12234,1
Q01718,drug43692,0
P51681,drug7248,1
P43220,drug69376,1
P35408,drug33267,0
P41146,drug11900,1
P25021,drug46717,0
P47900,drug42526,1
Q9HBX9,drug53061,1
P28335,drug58741,1
O08530,drug39339,0
Q14416,drug9072,0
P25106,drug51514,1
O88536,drug63866,0
P35364,drug40640,0
Q9BPV8,drug29981,0
Q8TDS4,drug72314,1
P13945,drug70165,1
P41180,drug70431,0
P30083,drug24549,0
P30559,drug13088,0
P29274,drug35643,1
P35348,drug61210,1
P47898,drug60844,0
O08725,drug23240,0
P08912,drug48074,0
P34972,drug1723,1
Q9Y2T5,drug4967,1
P34995,drug67765,0
O60755,drug8689,0
P07550,drug27349,1
P70536,drug15282,0
P31422,drug56750,0
P30556,drug71473,1
Q99705,drug25969,1
O88871,drug43482,0
P35372,drug54487,1
P29275,drug40457,0
P21917,drug32535,1
P41594,drug28552,1
P28222,drug29196,0
P41231,drug49655,1
P51810,drug45167,0
Q92847,drug58631,1
P97583,drug42309,0
P32247,drug1866,0
O43193,drug55158,1
Q9HBX9,drug72513,0
P41597,drug7080,1
Q9Y2T6,drug33631,0
O43613,drug25717,1
P25101,drug40667,0
P32305,drug24129,0
Q9HBX9,drug44812,1
P41146,drug13831,1
P43220,drug60075,1
Q13324,drug43270,0
Q9H3N8,drug54472,1
Q9Y5Y4,drug17830,1
P08908,drug68044,1
P08913,drug36314,0
P28647,drug47926,1
P50406,drug61856,1
P35348,drug35226,1
Q9Y5Y4,drug32716,1
P35375,drug40872,0
P30557,drug36,1
P48546,drug41601,0
O43614,drug24253,1
Q62053,drug451,0
P46089,drug41345,0
P41145,drug54817,1
Q13258,drug45409,1
P35372,drug58481,1
P30518,drug37100,1
P21730,drug22259,1
P46092,drug594,1
Q15077,drug65697,1
P24530,drug36976,1
P30082,drug64754,0
Q8TDS4,drug50751,1
Q9JL21,drug58447,0
Q9UKP6,drug37189,1
P19328,drug10996,0
P59539,drug69544,0
P08588,drug10448,1
Q9NYW0,drug20997,0
P50406,drug66845,1
P30554,drug70344,0
P30729,drug52713,0
O43614,drug60874,1
Q96RJ0,drug1100,1
Q9HBX9,drug64608,1
Q8C131,drug35756,0
P14842,drug46316,0
P21730,drug15029,1
P12657,drug45698,0
P50406,drug8306,1
P14416,drug10307,1
Q01726,drug7106,1
P35400,drug24397,0
P48039,drug57217,0
O88855,drug54819,0
Q00788,drug55022,0
Q96RI0,drug33781,1
Q92847,drug65040,1
P25116,drug63520,1
P33533,drug51937,0
Q9H1C0,drug24189,0
P34978,drug39935,0
P51582,drug28710,0
Q63634,drug7056,0
P28223,drug56495,1
P47871,drug35424,1
P34981,drug45893,0
Q9Y5N1,drug1439,1
P35372,drug23686,1
P55085,drug4392,1
P19327,drug51096,0
Q9GZQ4,drug42616,0
O95136,drug71391,0
P25090,drug33706,1
Q99788,drug31310,0
P34995,drug24914,0
Q969F8,drug33786,0
P18090,drug8798,0
P41968,drug68192,1
P28223,drug34108,0
Q14416,drug34244,1
Q9NS75,drug58311,0
P35364,drug66016,0
P21728,drug59170,0
P97926,drug56297,0
O14842,drug58418,1
P29274,drug69739,1
Q9UKP6,drug23665,1
O14842,drug62746,1
P51810,drug60194,0
P32245,drug65052,1
P50391,drug59950,1
P34980,drug40068,0
P08173,drug37120,1
Q99500,drug38842,1
P41586,drug38287,0
P32240,drug5652,0
P35408,drug64471,1
P35349,drug49331,0
Q9HBX9,drug11555,1
Q86Y34,drug66448,0
Q9H244,drug54530,1
Q62758,drug48307,0
P61073,drug39861,1
Q6YNI2,drug41353,0
O14842,drug59038,0
Q6XKD3,drug13719,0
P46093,drug17652,0
Q7TN41,drug23782,0
P28221,drug42540,0
P35400,drug29819,0
Q13639,drug35370,1
Q9Y2T5,drug21465,1
P41595,drug35068,1
O43614,drug60312,1
P30550,drug16213,1
Q14416,drug21087,1
P41146,drug62750,1
Q91X56,drug18435,0
P13945,drug65633,1
P31421,drug34907,0
P30559,drug9308,0
Q96LB1,drug58248,0
P08909,drug36988,0
Q92847,drug41106,1
P35367,drug40182,0
P48303,drug13119,0
P47901,drug40460,1
P52592,drug69801,0
Q8TDV5,drug24466,1
P28335,drug9442,1
P51681,drug17620,1
P25962,drug64234,0
Q9H3N8,drug72222,0
Q60613,drug52210,0
P59534,drug57258,0
P32248,drug53896,0
Q7Z601,drug43808,1
Q9H3N8,drug69253,1
Q99705,drug55487,1
O00574,drug5181,0
P49685,drug67050,0
P32245,drug71615,1
Q60614,drug30853,0
P08908,drug1343,1
Q60614,drug37199,0
Q01726,drug36476,0
Q96RI0,drug32237,0
Q8TDV5,drug24798,1
P20272,drug48310,0
P34972,drug18135,1
P32245,drug33645,0
P35375,drug3376,0
P41594,drug11661,1
P34972,drug65699,1
P30553,drug37766,0
P41587,drug14851,1
P32245,drug1662,1
P11229,drug22950,1
P34972,drug25890,1
Q60612,drug72274,0
P41595,drug17867,0
O14842,drug47166,1
O08790,drug38010,0
P41143,drug5468,1
Q9NYW4,drug25568,0
P30542,drug72538,1
Q96P65,drug32410,0
P30518,drug27674,0
P30556,drug28972,1
P32240,drug53834,0
P48974,drug37238,0
P49146,drug41544,1
Q9UKP6,drug60251,1
O60353,drug16928,0
Q9H461,drug45923,0
Q13639,drug16430,1
P10608,drug54621,0
Q9HBX9,drug31576,1
P21555,drug54779,0
P28223,drug67830,1
P35372,drug63960,1
Q96RJ0,drug49845,0
P20272,drug55282,0
P25090,drug30181,1
Q9GZN0,drug25198,1
P15823,drug18282,0
Q9NQS5,drug801,1
Q14332,drug23250,0
P31423,drug69874,0
P49019,drug58788,0
P29275,drug29445,1
P70555,drug9946,0
O14842,drug13707,0
P41143,drug62577,1
P30556,drug69072,1
P46095,drug58696,1
P30875,drug8773,0
P18825,drug19455,0
P25961,drug717,0
Q16581,drug37938,1
P51679,drug69692,1
P28335,drug55834,1
P50406,drug4974,1
Q9UPC5,drug25862,0
P13945,drug25551,1
P08485,drug46382,0
Q96RI0,drug50643,1
O88855,drug39361,0
P07550,drug8590,1
Q8NFJ6,drug23025,0
P08173,drug51369,1
P30874,drug38856,0
Q13258,drug68448,1
Q13258,drug51513,0
Q9UBS5,drug53366,0
P46095,drug63214,1
P21730,drug63253,0
P52500,drug71957,0
Q14416,drug13674,1
P28222,drug32063,0
P47936,drug7400,0
Q8WXD0,drug30920,0
P21730,drug68354,0
Q9ULV1,drug25463,0
Q9HB89,drug23010,0
P61169,drug2639,0
P14416,drug26000,1
O43613,drug33592,1
Q9UP38,drug25727,0
P08173,drug48053,1
O43613,drug1473,1
P43119,drug55519,1
P30542,drug33469,1
P22888,drug22169,0
Q8TDV5,drug27118,1
P49651,drug16972,0
P18089,drug714,1
P19327,drug34738,0
O08556,drug72285,0
Q9NYV8,drug32053,0
Q8TDS7,drug66807,0
P08588,drug15426,1
Q14833,drug24414,1
Q14416,drug66172,1
P35462,drug23219,1
Q9HBX9,drug44438,1
P25105,drug49031,0
P70263,drug66806,0
P30083,drug24233,0
Q13639,drug46108,1
Q15722,drug62880,0
O08565,drug25858,0
Q9HBX9,drug14003,1
Q99705,drug57252,1
Q9Y2T6,drug35711,1
Q9H244,drug4798,1
P41594,drug40061,1
Q03431,drug53367,0
Q99788,drug14821,0
O14514,drug8298,0
P30872,drug18862,0
Q14416,drug55104,1
P49660,drug26790,0
P08908,drug44863,1
Q9HBX9,drug65744,1
P97288,drug56628,0
P32245,drug68354,0
P24053,drug2366,0
O43614,drug57747,1
Q9HBX9,drug72109,1
Q61618,drug4421,0
F8VQN3,drug37741,0
Q64326,drug8213,0
P37288,drug17958,1
P24530,drug4241,1
Q6R6I7,drug60165,0
Q92847,drug7555,1
Q3UVX5,drug241,0
P32246,drug13171,1
Q96RI0,drug14254,0
P29276,drug42594,0
P41180,drug63340,1
Q16602,drug26947,1
P34972,drug50478,1
P30729,drug19654,0
P34972,drug17719,1
P08908,drug53897,1
P35351,drug61386,0
Q14416,drug26279,1
P30966,drug49193,0
P47937,drug48426,0
P33032,drug16374,1
P33766,drug23536,0
O60353,drug1861,0
P08173,drug27514,1
P07550,drug53836,1
P32245,drug64158,1
Q92847,drug11774,1
P56718,drug35810,0
P43220,drug31041,1
P30542,drug10098,0
P28335,drug70303,0
P41968,drug44470,1
P08909,drug28887,0
P28336,drug14972,1
P30542,drug17074,0
P48303,drug8929,0
P18825,drug70486,0
P34972,drug27131,1
Q96P65,drug11474,1
P46091,drug50731,0
P34995,drug53780,0
P59540,drug67126,0
O43613,drug56427,1
Q13639,drug32387,0
Q62805,drug47256,0
P50406,drug65187,1
P10980,drug39580,0
P35375,drug70645,0
O88319,drug38742,0
Q7TQN8,drug68209,0
P08173,drug17878,1
P15823,drug52208,0
P41143,drug34959,1
Q9Y2T6,drug61201,0
P43117,drug43075,0
P30936,drug60274,0
P34972,drug26731,1
O43614,drug62162,1
O88626,drug54284,0
Q9BPV8,drug573,0
P25090,drug9500,1
P41145,drug40416,1
Q96RI0,drug46418,1
P18825,drug43352,1
P22888,drug10380,0
Q9HBX9,drug5818,1
Q91X56,drug15122,0
Q9H3N8,drug25733,0
P08173,drug6639,1
P32301,drug19444,0
P35000,drug16721,0
Q00788,drug47042,0
Q9Y5Y4,drug60909,0
Q9HBX9,drug57486,1
P49684,drug59963,0
Q03431,drug38271,0
P14416,drug53609,1
Q92847,drug67963,1
O95665,drug33040,0
P29275,drug56708,0
P34972,drug38097,1
Q9HB89,drug11766,1
O08530,drug38585,0
Q61125,drug34433,0
Q8TDV5,drug40338,1
Q9HBX9,drug53384,1
P29371,drug54710,0
P43115,drug59186,0
Q14416,drug48424,1
P16473,drug19798,0
Q9JKM5,drug24439,0
Q9HBX9,drug30180,1
P28222,drug71417,1
P08588,drug56553,1
Q9Y5N1,drug57074,1
P70597,drug31728,0
P32745,drug50219,1
P21730,drug71175,0
P21453,drug37433,1
Q9R261,drug18271,0
P30875,drug3972,1
Q9BXA5,drug25754,0
O14514,drug38869,0
P32239,drug38072,0
P49146,drug4965,1
P08908,drug53472,1
Q5QD14,drug16064,0
Q15077,drug37571,0
Q7TQN8,drug31918,0
P50406,drug26462,1
Q9NYW0,drug51917,0
P08908,drug65655,1
P47900,drug71429,0
P33032,drug45367,1
Q61041,drug35074,0
P41595,drug71677,1
P46095,drug10789,1
P35370,drug45277,0
Q2AC31,drug40061,0
Q9JHG3,drug65678,0
Q9NYW7,drug26558,0
P21730,drug45094,1
P32239,drug36785,0
P28222,drug7173,1
Q5NUL3,drug3143,1
P23385,drug51857,0
P28221,drug32788,1
P49238,drug12603,0
P47900,drug39377,1
P28564,drug18559,0
O00222,drug294,0
P43657,drug35526,0
O08565,drug48633,0
Q9UNW8,drug41340,0
Q60748,drug34180,0
Q9NYW3,drug16021,0
P21453,drug26804,0
Q9ESG6,drug67179,0
P13945,drug7692,1
Q92847,drug16709,1
P41594,drug18452,1
P43116,drug60690,1
P11229,drug44384,1
Q13304,drug36153,0
Q6NS65,drug28431,0
P31387,drug72539,0
Q14833,drug41489,0
Q9BXC0,drug4391,1
P25102,drug41291,0
Q15391,drug69217,0
P97288,drug36187,0
P25025,drug6922,1
Q9NQS5,drug28611,1
P07550,drug26352,1
P08173,drug53529,1
P24053,drug29884,0
P51681,drug15594,0
Q9EQ31,drug47229,0
Q8TDU6,drug2072,1
P29371,drug37245,0
Q8BMC0,drug29731,0
Q924T9,drug68645,0
Q14833,drug40959,1
O43614,drug61590,1
P26255,drug54045,0
Q9QYN8,drug9182,0
Q9HBX9,drug14495,1
P35348,drug59931,1
P35372,drug48248,1
Q9R1K6,drug16189,0
P41143,drug45578,0
Q7TQN8,drug61798,0
P48039,drug6690,1
Q9QYN8,drug40637,0
Q9JL21,drug50440,0
Q9NYW2,drug57888,1
P30559,drug8998,1
Q13258,drug31079,1
P32245,drug62196,1
Q6DWJ6,drug39405,0
Q13255,drug11568,0
Q9HBX9,drug52255,1
Q8BLG2,drug1735,0
P41594,drug29654,1
P0DMS8,drug52042,0
Q9Y271,drug53901,1
P08908,drug61231,1
P49019,drug21206,0
O95665,drug19472,0
P35372,drug1787,1
P34972,drug72066,1
P21453,drug38051,1
P35372,drug12095,1
P30559,drug19413,1
P30560,drug36127,0
P07550,drug61624,1
P35377,drug22937,0
P30939,drug66456,1
Q15722,drug47855,0
P41231,drug3671,1
P28221,drug5972,0
O60755,drug27257,1
P28221,drug47164,0
P28223,drug12944,1
P35348,drug1785,1
O43614,drug54776,1
P56718,drug72478,0
P18825,drug64352,0
P11229,drug38151,1
P30559,drug52004,1
P70597,drug56322,0
Q16581,drug22604,0
P30938,drug55801,0
P13945,drug38827,0
P33032,drug69459,0
Q9UKP6,drug24615,0
P08913,drug47308,1
P08908,drug58642,1
P14416,drug8826,1
Q9HBX9,drug32360,1
Q96RI0,drug54624,1
P14416,drug9449,1
P25116,drug41327,1
P23385,drug29887,1
O14842,drug21122,0
O43603,drug266,0
P59542,drug47758,0
Q9GZQ4,drug16283,1
P35368,drug38552,1
Q3U6B2,drug39890,0
Q96RI0,drug3684,1
P41586,drug48639,1
P30553,drug2836,0
P13945,drug32764,1
P20272,drug65407,0
P25090,drug35959,0
P56479,drug53780,0
O35659,drug66671,0
P41594,drug13847,1
P34975,drug35443,0
P30936,drug31689,0
Q9H461,drug66952,0
P21453,drug42515,1
Q3U6B2,drug49518,0
P46663,drug5030,1
P13945,drug43930,1
P08172,drug57575,1
P30874,drug31858,1
Q16602,drug17584,1
P21453,drug42525,1
Q9HBX9,drug3871,1
Q8TDS5,drug37621,0
P21453,drug38142,1
P35367,drug55222,1
P59539,drug23584,0
P43115,drug57263,1
Q60614,drug4661,0
O95977,drug45295,1
Q96RI0,drug54450,0
P11229,drug57575,1
Q96RJ0,drug3442,1
P25116,drug29300,1
P48039,drug44373,1
P32246,drug41424,0
P13945,drug37082,1
P08588,drug45992,0
Q8TDV5,drug20170,0
Q9HBX9,drug65670,1
P51810,drug59822,0
Q96LB2,drug17604,0
P28221,drug69757,1
O43613,drug41752,1
Q9HC97,drug49118,1
P28223,drug27040,1
O43614,drug71527,1
Q6DWJ6,drug1706,1
P31421,drug29454,0
P35367,drug21318,1
P35377,drug26364,0
P28223,drug58046,0
Q9GZN0,drug15475,0
P22888,drug53933,0
O60755,drug16264,1
P41595,drug29508,1
Q9Y5Y4,drug1532,1
P30966,drug19528,0
P28566,drug22830,1
P58307,drug12225,0
Q9ERC0,drug2740,0
O60353,drug38988,0
P50406,drug39678,1
Q9Y2T5,drug21389,1
Q13255,drug51069,1
O14514,drug68560,0
P51681,drug33680,1
Q9GZQ6,drug51611,0
P21728,drug26349,1
P43115,drug41605,1
Q14833,drug66452,1
Q14416,drug4893,0
O43613,drug8387,1
Q62053,drug22648,0
P21453,drug48758,1
P47871,drug25448,0
P25021,drug54978,1
P49190,drug30087,0
Q13255,drug55564,1
P34981,drug28280,0
Q9BXA5,drug56395,0
P28222,drug6922,0
P41594,drug22256,1
Q9NYW7,drug56766,0
O95665,drug58157,0
Q00788,drug49428,0
Q9NQS5,drug50297,1
P07550,drug20893,1
P21917,drug60405,1
P25025,drug18144,1
P12526,drug30772,0
P28646,drug4458,0
P08173,drug26262,1
P41594,drug57940,1
O75388,drug35211,0
P28335,drug12430,0
O15354,drug36922,0
Q9NQS5,drug16178,1
Q9BXA5,drug68612,0
Q8TDV5,drug40152,1
P08173,drug23487,1
P46095,drug25189,1
P50391,drug15851,1
P41968,drug26735,0
P13945,drug5271,0
Q99705,drug67006,1
Q62758,drug41561,1
P41594,drug28651,1
Q9NYW3,drug34940,0
O43614,drug17039,1
P41145,drug19405,1
Q61041,drug9240,0
P16473,drug59355,0
P58406,drug45056,0
P46663,drug9338,1
P30680,drug41073,0
O75388,drug57088,0
Q9NS67,drug49530,0
P32248,drug12572,0
Q14416,drug7452,1
Q9Y5N1,drug59269,0
Q9QYN8,drug60919,0
P49682,drug324,0
P08588,drug2596,1
Q99705,drug1768,1
P50406,drug22972,1
Q9ES90,drug44791,0
Q99500,drug45535,1
Q9HBX9,drug5933,1
P41968,drug22651,1
P28221,drug49562,0
P43657,drug18398,0
P37288,drug30781,0
P41595,drug2032,1
Q61041,drug52653,0
P24053,drug20432,0
Q01726,drug58655,1
P21453,drug53402,1
O43194,drug27326,0
P49238,drug47795,0
Q9ULV1,drug16445,0
P13945,drug16936,1
Q03431,drug52407,0
P34995,drug35246,1
O43613,drug59422,1
Q9HBX9,drug4864,1
P10608,drug8309,0
Q9NYW5,drug64642,0
P43118,drug42278,0
P11229,drug70606,1
Q9H244,drug31897,1
P29275,drug9493,1
P49684,drug58460,0
P41231,drug71891,1
P28223,drug46035,1
P14416,drug32513,0
P28223,drug62686,1
O43613,drug36737,1
P46663,drug28342,1
P0DMS8,drug44572,1
Q9H461,drug34676,0
P08483,drug44536,0
P41143,drug59125,1
Q9HBX9,drug40769,1
P47936,drug64695,0
O08726,drug51887,0
P07550,drug39383,1
P41180,drug19427,1
P33032,drug68177,0
P08908,drug41241,1
P07550,drug24724,1
Q13255,drug59598,1
Q9NYV9,drug44689,0
Q60614,drug64546,0
P41594,drug6048,1
P32302,drug67061,1
Q9NYW2,drug17971,0
P30557,drug18335,0
Q9HBX9,drug3938,1
Q62805,drug45015,0
P23945,drug56940,0
O14842,drug38268,1
P34972,drug62599,1
Q99705,drug3173,1
Q01776,drug50780,0
P21729,drug35427,0
P21453,drug17578,1
Q8BZP8,drug2861,0
P35368,drug38148,0
P21453,drug69567,0
P30411,drug45659,0
Q9HBX9,drug4638,1
Q96P65,drug71367,1
Q969F8,drug42672,0
P46095,drug3289,1
P30557,drug7439,1
P24530,drug53042,1
O54798,drug44375,0
P21918,drug33623,0
P61073,drug70620,1
P41143,drug1730,1
P25962,drug55065,1
P28223,drug59390,1
P43220,drug49086,1
P61168,drug41654,0
Q9HB89,drug49446,0
P10980,drug27435,0
Q8TDS4,drug11628,0
P48039,drug2864,1
P18089,drug33106,0
P35348,drug13425,1
P41145,drug54993,1
O15303,drug17172,1
P41594,drug40230,1
P25105,drug63280,0
Q96RI0,drug26861,1
Q14832,drug67719,1
P08908,drug49467,1
P29275,drug22317,1
P28646,drug16811,0
Q9NYW2,drug33028,0
P35348,drug32700,1
P41586,drug23896,1
P12657,drug72414,0
P58406,drug33598,0
P35348,drug40374,0
P21555,drug57987,0
P13945,drug34864,1
P13945,drug27030,1
P47872,drug2304,1
Q9UP38,drug37956,0
P0DMS8,drug40031,1
Q9BZJ8,drug69370,1
P59541,drug256,0
Q96RI0,drug56892,1
P30940,drug67932,0
P41180,drug18292,1
P28223,drug12491,1
P29274,drug9430,1
Q9UNW8,drug26714,0
P28335,drug6533,1
O75899,drug65822,0
P30939,drug40822,0
P25025,drug37000,0
Q9Y2T6,drug40064,1
P26684,drug17526,0
P21453,drug35909,1
P46092,drug22056,1
Q13639,drug28519,0
P43657,drug9063,0
P14416,drug51276,1
Q8TDS5,drug59604,1
Q9NS75,drug69746,1
Q13258,drug52993,0
Q13255,drug34773,1
Q04573,drug33652,0
P08173,drug61229,1
Q9Y5Y4,drug13257,1
Q9Y5Y4,drug47372,1
O43194,drug20694,1
P49682,drug45965,0
Q9BZJ6,drug49424,0
Q60613,drug36924,0
P08172,drug22606,1
P41595,drug29630,0
P43116,drug56976,1
Q8TDS4,drug63596,1
Q923Y9,drug55560,0
P21731,drug5976,1
Q9QYN8,drug33934,0
P35462,drug62740,1
Q9BXA5,drug16362,0
O88319,drug32816,0
Q6XKD3,drug11176,0
P13945,drug31038,1
P70536,drug38369,0
P30550,drug55876,0
Q8TDV5,drug27447,1
Q8TDU6,drug29994,1
Q9HBX9,drug44058,1
Q16581,drug71668,1
O08790,drug51558,0
P34972,drug10274,1
P23811,drug35577,1
P28335,drug4040,0
P28223,drug13882,1
O14843,drug69827,0
P07550,drug54632,1
P11229,drug42103,1
P13945,drug44594,1
Q16602,drug45912,1
P20309,drug32214,1
P30554,drug62943,0
P41143,drug64591,1
P35372,drug60120,1
Q03431,drug37068,0
Q7TN41,drug41361,0
P08909,drug69236,1
P47775,drug12087,0
P48146,drug43483,0
P08909,drug14218,0
Q9GZN0,drug51079,1
P21731,drug23076,1
P49682,drug52599,1
P56479,drug59195,0
P32249,drug7334,1
Q9BXC0,drug35700,1
P35462,drug22467,1
P30968,drug15264,1
P49685,drug22753,0
Q15077,drug41348,0
P30987,drug10699,0
Q9NYW0,drug57431,0
Q9H228,drug1753,1
Q60748,drug42208,0
Q5T6X5,drug42077,0
P47752,drug13152,0
P51582,drug69947,1
P29275,drug57205,1
Q62053,drug71943,0
P35367,drug41241,1
O43614,drug56051,1
P30968,drug68182,0
Q99500,drug34738,1
P33533,drug34321,0
P14600,drug16684,0
P46095,drug62104,1
P07550,drug52541,1
P41594,drug32627,1
P11229,drug3012,1
Q60613,drug30583,0
Q5QD16,drug12444,0
P31388,drug41241,1
P21555,drug44404,0
Q14833,drug35656,1
Q9ULV1,drug59085,0
P30554,drug32299,0
P25101,drug45166,1
P46095,drug53272,1
P33032,drug30931,0
P41594,drug37356,1
Q9Y5X5,drug20394,0
Q62035,drug43944,0
P41594,drug68802,1
P35372,drug46512,1
P08172,drug55047,1
Q9HBX9,drug55808,1
P48039,drug7442,1
Q9HBX9,drug45773,1
P19328,drug45537,0
P30083,drug28822,0
P12526,drug54636,0
P41968,drug32980,1
Q13255,drug9728,0
Q6NS65,drug57922,0
P29275,drug28161,1
Q9HBX9,drug55224,1
P29274,drug40092,1
O14842,drug32923,1
Q9NYV8,drug42093,0
P32299,drug21894,0
P48039,drug36140,0
O43613,drug26063,1
P41143,drug50967,1
Q9Z2J6,drug5505,0
Q80Z39,drug8171,0
P21453,drug16858,1
P48145,drug8409,1
P43220,drug17374,1
P47746,drug30520,0
P08173,drug56479,1
P26255,drug69247,0
P21453,drug5186,0
Q6IYF9,drug67958,0
P32241,drug39101,0
P51582,drug18509,0
Q99788,drug68640,0
P08912,drug19850,1
P34975,drug40562,0
P08172,drug69982,0
Q9UKP6,drug1241,1
Q6YNI2,drug43985,0
P21730,drug28639,0
P43220,drug31100,1
Q8TDU6,drug70161,0
Q9JJL9,drug40130,0
